X,Y,School ID,System ID,School Name,System,County,Address,City,zip,phone,Locale,Charter
-84.497108,34.678017,1960,661,GILMER HIGH SCHOOL,GILMER COUNTY,GILMER COUNTY,408 BOBCAT TRL,ELLIJAY,30540,7062765080,Town: Distant,No
-81.942573,32.809158,1010,682,JENKINS COUNTY MIDDLE SCHOOL,JENKINS COUNTY,JENKINS COUNTY,409 BARNEY AVE,MILLEN,30442,4789821063,Town: Remote,No
-82.503563,33.459877,4050,697,THOMSON ELEMENTARY SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,409 GUILL ST,THOMSON,30824,7069864700,Town: Distant,No
-85.210693,34.278595,1730,785,WEST CENTRAL ELEMENTARY SCHOOL,ROME CITY,FLOYD COUNTY,409 LAVENDER DR NW,ROME,30165,7062358836,City: Small,No
-84.240944,34.060612,5060,660,FULTON SCIENCE ACADEMY HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,4100 OLD MILTON PKWY,ALPHARETTA,30005,7704753223,Suburb: Large,Yes
-82.108269,33.573669,1060,636,RIVER RIDGE ELEMENTARY,COLUMBIA COUNTY,COLUMBIA COUNTY,4109 MULLIKIN RD,EVANS,30809,7064471016,Rural: Fringe,No
-84.23893,34.017178,3050,660,AUTREY MILL MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,4110 OLD ALABAMA RD,ALPHARETTA,30022,7705217622,Suburb: Large,No
-84.433197,34.049488,1850,633,GARRISON MILL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4111 WESLEY CHAPEL RD,MARIETTA,30062,7706425600,Suburb: Large,No
-84.891968,33.038689,4050,741,MOUNTVILLE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,4117 GREENVILLE RD,LAGRANGE,30241,7068127951,Rural: Distant,No
-84.20063,33.742432,6750,644,WOODRIDGE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4120 CEDAR RIDGE TRL,STONE MOUNTAIN,30083,6788740202,Suburb: Large,No
-83.740784,34.308323,2890,669,EAST HALL MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4120 E HALL RD,GAINESVILLE,30507,7705319457,Rural: Fringe,No
-84.126213,33.91497,2880,667,MINOR ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4129 SHADY DR NW,LILBURN,30047,7709259543,Suburb: Large,No
-84.219063,33.86829,1061,644,LIVSEY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4137 LIVSEY RD,TUCKER,30084,6788743302,Suburb: Large,No
-84.544212,33.64547,3100,7830310,FULTON LEADERSHIP ACADEMY,COMMISSION CHARTER SCHOOLS- FULTON LEADERSHIP ACADEMY,FULTON COUNTY,4141 OLD FAIRBURN RD,ATLANTA,30349,4044723529,Suburb: Large,Yes
-82.601044,32.367249,3050,740,TREUTLEN MIDDLE/HIGH SCHOOL,TREUTLEN COUNTY,TREUTLEN COUNTY,4145 FOWLER STREET,SOPERTON,30457,9125294536,Town: Remote,No
-81.144119,31.974831,4070,625,WINDSOR FOREST ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,414 BRIARCLIFF CIR,SAVANNAH,31419,9123953353,City: Midsize,No
-81.103783,32.018532,1058,625,HEARD ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,414 LEE BLVD,SAVANNAH,31405,9123956630,City: Midsize,No
-84.931564,32.43124,1056,706,CUSSETA ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4150 CUSSETA RD,COLUMBUS,31903,7066838760,City: Midsize,No
-84.220596,33.722099,3052,644,CANBY LANE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4150 GREEN HAWK TRL,DECATUR,30035,6788740602,Suburb: Large,No
-84.66964,34.11768,1960,608,ALLATOONA ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,4150 NEW HOPE CHURCH ROAD. NW,ACWORTH,30101,7706065843,Rural: Fringe,No
-84.838165,34.530808,1900,664,RED BUD ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,4151 RED BUD RD NE,CALHOUN,30701,7066252111,Rural: Distant,No
-83.966446,33.797207,3090,667,ROSEBUD ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4151 ROSEBUD RD,LOGANVILLE,30052,6786393800,Rural: Fringe,No
-82.077751,33.368919,2050,721,DIAMOND LAKES ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,4153 WINDSOR SPRING RD,HEPHZIBAH,30815,7067712881,City: Midsize,No
-84.211189,34.209621,1070,658,WEST FORSYTH HIGH SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,4155 DREW RD,CUMMING,30040,7708883470,Suburb: Large,No
-83.261871,30.95842,1120,692,PINE GROVE MIDDLE SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,4159 RIVER RD,VALDOSTA,31605,2292193234,Rural: Fringe,No
-82.039627,33.496071,2058,721,MERRY ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,415 BOY SCOUT RD,AUGUSTA,30909,7067377185,City: Midsize,No
-81.066856,32.061749,5110,625,SHUMAN ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,415 GOEBEL AVE,SAVANNAH,31404,9123954500,City: Midsize,No
-83.584145,34.123447,3050,779,JEFFERSON ELEMENTARY SCHOOL,JEFFERSON CITY,JACKSON COUNTY,415 HOSCHTON ST,JEFFERSON,30549,7063678242,Rural: Distant,No
-83.56781,32.814232,1054,611,BERND ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4160 OCMULGEE EAST BLVD,MACON,31217,4787792730,Rural: Fringe,No
-83.560699,32.828083,5980,891,MACON YOUTH DEVELOPMENT CAMPUS,DEPARTMENT OF JUVENILE JUSTICE,BIBB COUNTY,4160 RIGGINS MILL RD,MACON,31217,4787513432,Suburb: Midsize,No
-83.560654,32.828037,2598,891,MACON REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,BIBB COUNTY,4164 RIGGINS MILL RD,MACON,31217,9127513400,Suburb: Midsize,No
-84.668213,33.927845,7070,633,HILLGROVE HIGH SCHOOL,COBB COUNTY,COBB COUNTY,4165 LUTHER WARD RD,POWDER SPRINGS,30127,6783313961,Suburb: Large,No
-85.256325,34.972248,2552,623,LAKEVIEW MIDDLE SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,416 CROSS ST,ROSSVILLE,30741,7068661040,Suburb: Large,No
-83.259537,30.956381,2110,692,PINE GROVE ELEMETARY SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,4175 RIVER RD,VALDOSTA,31605,2292452297,Rural: Fringe,No
-84.672348,34.015282,2870,633,LEWIS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4179 JIM OWENS RD NW,KENNESAW,30152,7709756673,Suburb: Large,No
-84.333893,33.641491,1050,631,ANDERSON ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4199 OLD ROCK CUT RD,CONLEY,30288,4043623820,Suburb: Large,No
-85.274132,34.72575,1800,746,LAFAYETTE MIDDLE SCHOOL,WALKER COUNTY,WALKER COUNTY,419 ROADRUNNER BLVD,LA FAYETTE,30728,7066386440,Rural: Fringe,No
-84.928757,32.502701,5060,706,GENTIAN ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4201 PRIMROSE RD,COLUMBUS,31907,7065693625,City: Midsize,No
-85.172508,34.34061,4010,657,ARMUCHEE HIGH SCHOOL,FLOYD COUNTY,FLOYD COUNTY,4203 MARTHA BERRY HWY NW,ROME,30165,7062361888,Suburb: Small,No
-82.803787,32.968929,1052,750,WASHINGTON COUNTY HIGH SCHOOL,WASHINGTON COUNTY,WASHINGTON COUNTY,420 RIDDLEVILLE RD,SANDERSVILLE,31082,4785522324,Town: Remote,No
-84.070732,33.824719,1850,667,SHILOH HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4210 SHILOH RD,SNELLVILLE,30039,7709728471,Suburb: Large,No
-84.524864,33.753727,2040,761,MILES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,4215 BAKERS FERRY RD SW,ATLANTA,30331,4048028900,City: Large,No
-83.888161,34.1936,1010,669,MARTIN ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,4216 MARTIN RD,FLOWERY BRANCH,30542,7709651578,Rural: Fringe,Yes
-81.798859,32.452984,2050,616,BRYANT ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,421 W MAIN ST,STATESBORO,30458,9122128680,Town: Remote,No
-84.652458,34.058868,4070,633,BARBER MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,4222 CANTRELL RD NW,ACWORTH,30101,7709756764,Suburb: Large,No
-84.281982,33.918129,4058,644,HIGHTOWER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4236 TILLY MILL RD,DORAVILLE,30360,6786767302,Suburb: Large,No
-85.080299,33.580689,6410,860,BURWELL PSYCHOEDUCATIONAL CENTER,WEST GEORGIA RESA,CARROLL COUNTY,423 ALABAMA STREET,CARROLLTON,30117,7708306766,Town: Distant,No
-85.080299,33.580689,6410,622,BURWELL PSYCHOEDUCATIONAL PROGRAM,CARROLL COUNTY,CARROLL COUNTY,423 ALABAMA STREET,CARROLLTON,30117,7708306766,Town: Distant,No
-82.803772,32.966591,2898,891,SANDERSVILLE REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,WASHINGTON COUNTY,423 INDUSTRIAL DR,SANDERSVILLE,31082,9125523919,Town: Remote,No
-82.066475,32.395916,2020,621,METTER INTERMEDIATE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,423 W VERTIA ST,METTER,30439,9126857400,Rural: Fringe,No
-81.453239,31.805262,1010,689,MIDWAY MIDDLE SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,425 EDGEWATER DR,MIDWAY,31320,9128846677,Rural: Distant,No
-83.653831,32.598679,5056,676,WARNER ROBINS MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,425 MARY LN,WARNER ROBINS,31088,4789297832,City: Small,No
-84.199898,33.494419,5030,675,FLIPPEN ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,425 PEACH DR,MCDONOUGH,30253,7709543522,Suburb: Large,No
-85.065605,34.016285,2740,715,EASTSIDE ELEMENTARY SCHOOL,POLK COUNTY,POLK COUNTY,425 PROSPECT RD,ROCKMART,30153,7706845335,Rural: Fringe,No
-82.75457,31.035625,6595,632,CROSSROADS ALTERNATIVE SCHOOL,CLINCH COUNTY,CLINCH COUNTY,427 WEST DAME AVENUE,HOMERVILLE,31634,9124873484,Town: Distant,No
-82.75457,31.035625,6101,632,CLINCH COUNTY PRE K,CLINCH COUNTY,CLINCH COUNTY,427 WEST DAME AVENUE,HOMERVILLE,31634,9124873484,Town: Distant,No
-84.070366,33.82505,2830,667,SHILOH MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4285 SHILOH RD,SNELLVILLE,30039,7709723224,Suburb: Large,No
-84.213783,33.83392,5060,644,STONE MOUNTAIN MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4293 SARR PARKWAY,TUCKER,30084,6786764802,Suburb: Large,No
-84.186752,33.977612,1840,667,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4300 S BERKELEY LAKE RD NW,BERKELEY LAKE,30096,7704460947,Suburb: Large,No
-83.896996,33.842388,1910,747,LOGANVILLE ELEMENTARY SCHOOL,WALTON COUNTY,WALTON COUNTY,4303 LAWRENCEVILLE RD,LOGANVILLE,30052,7704664834,Rural: Fringe,No
-83.052994,31.3382,1870,602,WILLACOOCHEE ELEMENTARY SCHOOL,ATKINSON COUNTY,ATKINSON COUNTY,430 SOUTH VICKERS STREET,WILLACHOCHEE,31650,9125345302,Rural: Remote,No
-81.141769,31.99415,2062,625,LARGO-TIBET ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,430 TIBET AVE,SAVANNAH,31406,9123953450,City: Midsize,No
-84.646728,33.360241,1030,638,WILLIS ROAD ELEMENTARY,COWETA COUNTY,COWETA COUNTY,430 WILLIS RD,SHARPSBURG,30277,7703047995,Rural: Fringe,No
-84.969276,32.505161,6424,706,WOODALL PSYCHOEDUCATIONAL CENTER,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4312 HARRISON AVE,COLUMBUS,31904,7067483166,City: Midsize,No
-82.06665,32.395927,1020,621,METTER MIDDLE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,431 W VERTIA ST,METTER,30439,9126855580,Rural: Fringe,No
-81.820839,31.191343,1100,613,ATKINSON ELEMENTARY SCHOOL,BRANTLEY COUNTY,BRANTLEY COUNTY,4327 HIGHWAY 110 E,WAYNESVILLE,31566,9127786098,Rural: Distant,No
-83.899834,34.18948,4556,669,SOUTH HALL MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4335 FALCON PKWY,FLOWERY BRANCH,30542,7705324416,Rural: Fringe,No
-81.942253,32.809116,2010,682,JENKINS COUNTY HIGH SCHOOL,JENKINS COUNTY,JENKINS COUNTY,433 BARNEY AVE,MILLEN,30442,4789824791,Town: Remote,No
-84.230957,33.225868,1010,726,SPALDING HIGH SCHOOL,SPALDING COUNTY,SPALDING COUNTY,433 WILSON RD,GRIFFIN,30224,7702293775,Rural: Fringe,No
-84.936737,32.404282,3780,706,SPENCER HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4340 VICTORY DR,COLUMBUS,31903,7066838701,City: Midsize,No
-84.52813,33.638748,1860,660,CAMP CREEK MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,4345 WELCOME ALL RD SW,ATLANTA,30349,4046698030,Suburb: Large,No
-84.055916,33.794048,3980,667,PARTEE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4350 CAMPBELL RD,SNELLVILLE,30039,7709826920,Suburb: Large,No
-84.128822,33.903969,3040,667,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4355 LAWRENCEVILLE HWY NW,LILBURN,30047,7706382300,Suburb: Large,No
-84.398956,33.873612,3067,761,SUTTON MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,4360 POWERS FERRY RD NW,ATLANTA,30327,4048025600,City: Large,No
-83.701904,32.812244,1070,611,BLOOMFIELD MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,4375 BLOOMFIELD RD,MACON,31206,4787794800,Rural: Fringe,No
-84.23246,34.054005,7010,660,OCEE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,4375 KIMBALL BRIDGE RD,ALPHARETTA,30022,7706672960,Suburb: Large,No
-84.21579,32.115032,1880,729,SUMTER COUNTY ELEMENTARY SCHOOL,SUMTER COUNTY,SUMTER COUNTY,438 BUMPHEAD RD,AMERICUS,31719,2299247835,Rural: Fringe,No
-83.711288,33.659443,1000,786,SOCIAL CIRCLE PRIMARY SCHOOL,SOCIAL CIRCLE CITY,WALTON COUNTY,439 A. P. HENDERSON ROAD,SOCIAL CIRCLE,30025,7704641411,Rural: Distant,No
-84.216026,32.115208,1900,729,SUMTER COUNTY MIDDLE SCHOOL,SUMTER COUNTY,SUMTER COUNTY,439 BUMPHEAD RD,AMERICUS,31719,2299241010,Rural: Fringe,No
-83.8769,34.079319,1050,667,MILL CREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4400 BRASELTON HWY,HOSCHTON,30548,6787145850,Suburb: Large,No
-84.49379,33.847057,6005,633,FITZHUGH LEE CENTER,COBB COUNTY,COBB COUNTY,4400 W ATLANTA RD SE,SMYRNA,30080,6788426899,Suburb: Large,No
-83.876343,34.076141,2040,667,FRANK N. OSBORNE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4404 BRASELTON HWY,HOSCHTON,30548,7709045400,Suburb: Large,No
-84.920471,32.442249,3068,706,ST. MARYS VIDEO AND COMMUNICATION TECHNOLOGY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4408 SAINT MARYS RD,COLUMBUS,31907,7066838841,City: Midsize,No
-83.401032,33.951096,1040,629,CLASSIC CITY HIGH SCHOOL,CLARKE COUNTY,CLARKE COUNTY,440 DEARING EXT,ATHENS,30606,7063532323,City: Midsize,No
-84.289879,33.776459,2120,773,NEW GLENNWOOD ELEMENTARY,DECATUR CITY,DEKALB COUNTY,440 EAST PONCE DE LEON AVENUE,DECATUR,30030,4043704435,Suburb: Large,No
-84.464012,33.45583,3020,656,FAYETTEVILLE INTERMEDIATE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,440 HOOD AVE,FAYETTEVILLE,30214,7704603555,Suburb: Large,No
-84.110641,33.787613,1020,644,WYNBROOKE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,440 WICKSBURY WAY,STONE MOUNTAIN,30087,6786765002,Suburb: Large,No
-84.48127,34.118771,1130,628,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,442 ARNOLD MILL RD,WOODSTOCK,30188,7709245489,Suburb: Large,No
-83.862045,34.032394,2080,667,MULBERRY ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,442 E UNION GROVE CIR,AUBURN,30011,6782267460,Rural: Fringe,No
-82.130142,33.57914,1940,636,RIVERSIDE ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4431 HARDY MCMANUS RD,EVANS,30809,7068683736,Rural: Fringe,No
-84.737938,33.68581,2080,648,CHAPEL HILL ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,4433 COURSEY LAKE RD,DOUGLASVILLE,30135,7706513600,Rural: Fringe,No
-84.420792,34.016556,1810,633,TRITT ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4435 POST OAK TRITT RD,MARIETTA,30062,7706425630,Suburb: Large,No
-83.940758,34.133758,1960,669,FRIENDSHIP ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,4450 FRIENDSHIP RD,BUFORD,30519,7709321223,Suburb: Large,No
-83.902512,34.186531,1000,669,C. W. DAVIS MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4450 HOG MT. ROAD,FLOWERY BRANCH,30542,7709653020,Rural: Fringe,No
-85.304276,34.262093,5050,657,COOSA HIGH SCHOOL,FLOYD COUNTY,FLOYD COUNTY,4454 ALABAMA HWY NW,ROME,30165,7062361870,Rural: Fringe,No
-84.147217,33.922951,1870,667,MEADOWCREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4455 STEVE REYNOLDS BLVD,NORCROSS,30093,7703819680,Suburb: Large,No
-84.23066,34.068451,4970,660,WEBB BRIDGE MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,4455 WEBB BRIDGE RD,ALPHARETTA,30005,7706672940,Suburb: Large,No
-84.650856,33.844135,2054,633,CLARKDALE ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4455 WESLEY DR,AUSTELL,30106,7708192422,Suburb: Large,No
-84.197594,33.7887,2720,644,ROCKBRIDGE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,445 HALWICK WAY,STONE MOUNTAIN,30083,6786766102,Suburb: Large,No
-83.687828,34.014648,4050,607,HOLSENBECK ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,445 HOLSENBECK SCHOOL RD,WINDER,30680,7703071540,Rural: Fringe,No
-84.37117,33.632519,3070,631,UNIDOS DUAL LANGUAGE CHARTER SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4475 HENDRIX DR,FOREST PARK,30297,4043613494,Suburb: Large,Yes
-84.430878,34.167881,1910,628,SEQUOYAH HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,4485 HICKORY RD,CANTON,30115,7703451474,Rural: Fringe,No
-84.069756,34.070351,1405,667,LEVEL CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4488 TENCH RD,SUWANEE,30024,7709047950,Suburb: Large,No
-84.349129,33.63316,5052,631,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4495 SIMPSON RD,FOREST PARK,30297,4043623830,Suburb: Large,No
-84.749123,34.02256,2040,710,ROLAND W. RUSSOM ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,44 RUSSOM ELEM. SCHOOL LN.,DALLAS,30132,6785743480,Rural: Fringe,No
-83.881256,34.223923,2056,669,OAKWOOD ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,4500 ALLEN ST,OAKWOOD,30566,7705321656,Suburb: Small,No
-83.872009,34.077339,1205,667,DUNCAN CREEK ELEMENTARY,GWINNETT COUNTY,GWINNETT COUNTY,4500 BRASELTON HWY,HOSCHTON,30548,6787145800,Suburb: Large,No
-84.680954,33.964813,1920,633,HARRISON HIGH SCHOOL,COBB COUNTY,COBB COUNTY,4500 DUE WEST RD NW,KENNESAW,30152,6785948104,Suburb: Large,No
-84.594727,33.441502,1040,656,CRABAPPLE LANE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,450 CRABAPPLE LN,PEACHTREE CITY,30269,7704875425,Suburb: Large,No
-83.791,34.319179,2298,891,GAINESVILLE REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,HALL COUNTY,450 CRESCENT DR,GAINESVILLE,30501,7705355457,City: Small,No
-84.46727,33.442921,2870,656,FAYETTE MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,450 GRADY AVE,FAYETTEVILLE,30214,7704603550,Suburb: Large,No
-83.689522,32.62973,2050,676,CENTERVILLE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,450 N HOUSTON LAKE BLVD,CENTERVILLE,31028,4789530400,Suburb: Small,No
-83.919243,34.52219,1910,693,LONG BRANCH ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,4518 HIGHWAY 52 E,DAHLONEGA,30533,7068645361,Rural: Distant,No
-84.048119,33.775146,1016,667,ANDERSON-LIVSEY ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4521 CENTERVILLE HWY,SNELLVILLE,30039,6783442082,Suburb: Large,No
-84.227928,33.996456,4940,667,SIMPSON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4525 E JONES BRIDGE RD,NORCROSS,30092,7704172400,Suburb: Large,No
-84.275253,31.585835,1020,647,LIVE OAK ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,4529 GILLIONVILLE RD,ALBANY,31721,2294311209,Rural: Fringe,No
-82.148277,33.524651,4050,636,EVANS HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4550 COX RD,EVANS,30809,7068631198,Suburb: Large,No
-85.29631,33.770649,4050,671,WEST HARALSON ELEMENTARY SCHOOL,HARALSON COUNTY,HARALSON COUNTY,4552 HIGHWAY 100 NORTH,TALLAPOOSA,30176,7705747060,Rural: Distant,No
-84.201698,33.80962,2760,644,STONE MOUNTAIN HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4555 CENTRAL DR,STONE MOUNTAIN,30083,6786766302,Suburb: Large,No
-84.517578,33.841942,1990,633,NICKAJACK ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4555 MAVELL RD SE,SMYRNA,30082,6788425814,Suburb: Large,No
-84.201302,30.872355,1050,665,CAIRO HIGH SCHOOL,GRADY COUNTY,GRADY COUNTY,455 5TH ST SE,CAIRO,39828,2293772222,Town: Distant,No
-82.096008,33.302269,2056,721,HEPHZIBAH HIGH SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,4558 BROTHERSVILLE RD,HEPHZIBAH,30815,7065922089,Rural: Fringe,No
-82.147141,33.49588,1730,636,WESTMONT ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4558 OAKLEY PIRKLE RD,MARTINEZ,30907,7068630992,Suburb: Large,No
-84.299713,33.19545,1030,726,MORELAND ROAD ELEMENTARY,SPALDING COUNTY,SPALDING COUNTY,455 MORELAND RD,GRIFFIN,30224,7702293755,Rural: Fringe,No
-82.154701,33.483139,1900,636,BROOKWOOD ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,455 S OLD BELAIR RD,GROVETOWN,30813,7068557538,Suburb: Large,No
-84.305443,34.871121,1930,655,FANNIN COUNTY MIDDLE SCHOOL,FANNIN COUNTY,FANNIN COUNTY,4560 OLD HIGHWAY 76,BLUE RIDGE,30513,7066326100,Rural: Remote,No
-84.679939,33.852139,4890,633,POWDER SPRINGS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4570 GRADY GRIER DR,POWDER SPRINGS,30127,7702223745,Suburb: Large,No
-84.591347,34.06525,2040,633,PITNER ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4575 WADE GREEN RD NW,ACWORTH,30102,6785948320,Suburb: Large,No
-84.296432,33.927521,3053,644,CHESNUT ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4576 N PEACHTREE RD,DUNWOODY,30338,6786767102,Suburb: Large,Yes
-84.811455,34.825298,1040,705,WOODLAWN ELEMENTARY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,4580 HIGHWAY 225 N,CHATSWORTH,30705,7065175213,Rural: Fringe,No
-84.229698,33.609909,1050,675,FAIRVIEW ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,458 FAIRVIEW RD,STOCKBRIDGE,30281,7704748265,Suburb: Large,No
-82.910072,32.045933,2010,734,TELFAIR COUNTY HIGH SCHOOL,TELFAIR COUNTY,TELFAIR COUNTY,458 SOUTH THIRD AVE.,MCRAE,31055,2298686096,Rural: Fringe,No
-81.01371,32.042652,3110,625,COASTAL MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,4595 US HIGHWAY 80 E,SAVANNAH,31410,9123953950,Suburb: Midsize,No
-84.024918,34.454109,1030,693,BLACKBURN ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,45 BLACKBURN RD,DAWSONVILLE,30534,7068648180,Rural: Distant,No
-83.73365,33.521259,4050,707,MANSFIELD ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,45 E THIRD AVE,MANSFIELD,30055,7707842948,Rural: Distant,No
-83.897621,33.585339,5050,707,PORTERDALE ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,45 RAM DR,COVINGTON,30014,7707842928,Rural: Fringe,No
-84.971786,33.639027,5052,622,SAND HILL ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,45 SANDHILL SCHOOL RD,CARROLLTON,30116,7708328541,Town: Distant,No
-84.421791,33.753578,1140,761,BOOKER T. WASHINGTON HIGH SCHOOL - HEALTH- SCIENCE,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,45 WHITEHOUSE DR SW,ATLANTA,30314,4048024600,City: Large,No
